"Item Group Code","Item Group","Item Code","Item","Factor","HS Code","HS07 Code","HS12 Code","CPC Code"
"1982","Food Excl Fish","403","Onions, dry","1","","070310","070310","01253.02"
"1982","Food Excl Fish","402","Onions, shallots, green","1","","070310","070310","01253.01"
"1982","Food Excl Fish","490","Oranges","1","","080510","080510","01323"
"1982","Food Excl Fish","256","Palm kernels","1","","120999","120999","01491.02"
"1982","Food Excl Fish","600","Papayas","1","","080720","080720","01317"
"1982","Food Excl Fish","22","Pastry","1","","190520, 190531, 190532, 190540, 190590","190520, 190531, 190532, 190540, 190590","F0022"
"1982","Food Excl Fish","534","Peaches and nectarines","1","","080930","080930","01345"
"1982","Food Excl Fish","247","Peanut butter","1","","200811","200811","21495.02"
"1982","Food Excl Fish","521","Pears","1","","080820","080830","01342.01"
"1982","Food Excl Fish","187","Peas, dry","1","","071310","071310","01705"
"1982","Food Excl Fish","417","Peas, green","1","","070810","070810","01242"
"1982","Food Excl Fish","687","Pepper (piper spp.)","1","","090411, 090412","090411, 090412","01651"
"1982","Food Excl Fish","587","Persimmons","1","","081090","081070","01359.01"
"1982","Food Excl Fish","197","Pigeon peas","1","","071390","071360","01707"
"1982","Food Excl Fish","1083","Pigeons, other birds","1","","010631, 010632, 010639","010631, 010632, 010639","02194"
"1982","Food Excl Fish","1034","Pigs","1","","010310, 010391, 010392","010310, 010391, 010392","02140"
"1982","Food Excl Fish","574","Pineapples","1","","080430","080430","01318"
"1982","Food Excl Fish","575","Pineapples canned","1","","200820","200820","21491"
"1982","Food Excl Fish","223","Pistachios","1","","080250","080251, 080252","01375"
"1982","Food Excl Fish","489","Plantains and others","1","","080300","080310","01313"
"1982","Food Excl Fish","536","Plums and sloes","1","","080940","080940","01346"
"1982","Food Excl Fish","537","Plums dried (prunes)","1","","081320","081320","21412"
"1982","Food Excl Fish","68","Popcorn","1","","100510, 100590","100510, 100590",""
"1982","Food Excl Fish","116","Potatoes","1","","070110, 070190","070110, 070190","01510"
"1982","Food Excl Fish","118","Potatoes, frozen","1","","071010","071010","21313"
"1982","Food Excl Fish","211","Pulses nes","1","","071390","071390","01709.90"
"1982","Food Excl Fish","394","Pumpkins, squash and gourds","1","","070990","070993","01235"
"1982","Food Excl Fish","523","Quinces","1","","080820","080840","01342.02"
"1982","Food Excl Fish","92","Quinoa","1","","100890","100850","01194"
"1982","Food Excl Fish","1140","Rabbits and hares","1","","010619","010614","02191"
"1982","Food Excl Fish","561","Raisins","1","","080620","080620","21411"
"1982","Food Excl Fish","270","Rapeseed","1","","120510, 120590","120510, 120590","01443"
"1982","Food Excl Fish","547","Raspberries","1","","081020","081020","01353.01"
"1982","Food Excl Fish","30","Rice - total  (Rice milled equivalent)","","","","",""
"1982","Food Excl Fish","32","Rice, broken","1","","100640","100640","23161.03"
"1982","Food Excl Fish","28","Rice, husked","1","","100620","100620","23162"
